"","address","latitude","longitude"
"995","Steinkluppenweg 3/5, 8057  Zürich, Switzerland",47.4018187,8.5399276
"996","Bucheggstrasse 162, 8057  Zürich, Switzerland",47.39870505,8.54088815611522
"997","Beckhammer 25, 8057  Zürich, Switzerland",47.4012921,8.54093095544101
"998","Ringstrasse 21-23, 8057  Zürich, Switzerland",47.401847,8.5444616
"999","Bucheggstrasse 144, 8057  Zürich, Switzerland",47.3985037,8.53962589682362
"1000","Berninastrasse 106, 8057  Zürich, Switzerland",47.4062278,8.54015184670315
"1001","Schürbungert 11, 8057  Zürich, Switzerland",47.40166185,8.53818860028347
"1002","Schaffhauserstrasse 283, 8057  Zürich, Switzerland",47.40523915,8.54810456413623
"1003","Beckhammer 23, 8057  Zürich, Switzerland",47.4014108,8.54116074784177
"1004","Friedheimstrasse 21, 8057  Zürich, Switzerland",47.5034572,8.7536959137134
"1005","Probusweg 26, 8057  Zürich, Switzerland",47.40158975,8.550248352977
"1006","Grabenwies 23/25/27, 8057  Zürich, Switzerland",47.4020363,8.5371545
"1007","Berninastr. 29, 8057  Zürich, Switzerland",47.4026288,8.54934794454328
"1008","Friedheimstrasse 21, 8057  Zürich, Switzerland",47.5034572,8.7536959137134
"1009","Ringstrasse 21-23, 8057  Zürich, Switzerland",47.401847,8.5444616
"1010","Grabenwies 15/17/19, 8057  Zürich, Switzerland",47.4020363,8.5371545
"1011","Winterthurerstrasse 289, 8057  Zürich, Switzerland",47.40280515,8.55356274378396
"1012","Hofwiesenstrasse 219, 8057  Zürich, Switzerland",47.40368305,8.5363223687725
"1013","Viktoriastrasse 24, 8057  Zürich, Switzerland",47.40366355,8.5511252768731
"1014","Viktoriastrasse 24, 8057  Zürich, Switzerland",47.40366355,8.5511252768731
"1015","Schaffhauserstrasse 210, 8057  Zürich, Switzerland",47.40116235,8.54524986934701
"1016","Schaffhauserstrasse 233, 8057  Zürich, Switzerland",47.4048636,8.5483039
"1017","Schaffhauserstrasse 163, 8057  Zürich, Switzerland",47.3993285,8.54217224975555
"1018","Hofwiesenstrasse 200, 8057  Zürich, Switzerland",47.402496,8.5358866
"1019","Berninaplatz 2, 8057  Zürich, Switzerland",47.4035375,8.5484274
"1020","Schaffhauserstrasse 125, 8057  Zürich, Switzerland",47.3965472,8.5404687
"1021","Viktoriastrasse 29, 8057  Zürich, Switzerland",47.4040777,8.55045225380296
